Id,Category
380,5
381,0
382,5
383,5
384,0
385,5
386,0
387,0
388,0
389,5
390,5
391,5
392,5
393,5
394,0
395,0
396,0
397,0
398,5
399,0
400,0
401,0
402,0
403,0
404,5
405,0
406,5
407,0
408,0
409,0
410,0
411,5
412,0
413,5
414,5
415,5
416,0
417,5
418,0
419,0
420,0
421,5
422,5
423,5
424,5
425,5
426,0
427,5
428,0
429,0
430,5
431,0
432,5
433,5
434,5
435,5
436,5
437,5
438,0
439,0
440,5
441,5
442,0
443,5
444,0
445,0
446,5
447,0
448,0
449,0
450,0
451,5
452,0
453,5
454,5
455,5
456,5
457,5
458,5
459,5
460,0
461,0
462,0
463,0
464,0
465,0
466,5
467,5
468,0
469,5
470,5
471,5
472,0
473,0
474,0
475,0
476,5
477,0
478,5
479,0
480,0
481,0
482,5
483,5
484,0
485,0
486,5
487,0
488,5
489,0
490,0
491,5
492,5
493,5
494,5
495,0
496,0
497,5
498,5
499,5
500,5
501,0
502,5
503,5
504,5
505,0
506,0
507,5
508,5
509,5
510,5
511,0
512,5
513,0
514,0
515,5
516,5
517,5
518,5
519,0
520,5
521,0
522,0
523,5
524,0
525,5
526,5
527,0
528,0
529,5
530,5
531,5
532,5
533,5
534,5
535,0
536,0
537,0
538,0
539,5
540,0
541,0
542,5
543,0
544,0
545,0
546,0
547,5
548,5
549,5
550,5
551,5
552,0
553,5
554,5
555,0
556,5
557,0
558,0
559,0
560,0
561,0
562,0
563,5
564,5
565,5
566,0
567,5
568,0
569,0
570,0
571,5
572,5
573,0
574,0
575,0
576,0
577,0
578,5
579,5
580,0
581,5
582,0
583,0
584,0
585,0
586,5
587,0
588,5
589,5
590,0
591,0
592,0
593,5
594,0
595,0
596,0
597,5
598,0
599,5
600,0
601,0
602,5
603,0
604,5
605,5
606,0
607,5
608,0
609,5
610,0
611,0
612,0
613,0
614,5
615,0
616,0
617,5
618,0
619,0
620,5
621,5
622,0
623,5
624,5
625,5
626,5
627,5
628,0
629,0
630,0
631,0
632,5
633,0
634,5
635,0
636,0
637,0
638,5
639,5
640,0
641,5
642,0
643,0
644,0
645,5
646,0
647,5
648,0
649,5
650,0
651,0
652,5
653,0
654,5
655,0
656,0
657,0
658,0
659,0
660,5
661,0
662,5
663,0
664,5
665,5
666,0
667,0
668,5
669,5
670,5
671,5
672,5
673,5
674,5
675,0
676,5
677,0
678,0
679,5
680,5
681,0
682,0
683,5
684,5
685,0
686,5
687,5
688,5
689,5
690,0
691,5
692,0
693,5
694,5
695,0
696,0
697,5
698,5
699,5
700,5
701,0
702,0
703,0
704,5
705,5
706,5
707,0
708,5
709,5
710,5
711,0
712,0
713,0
714,5
715,5
716,0
717,5
718,5
719,0
720,0
721,5
722,0
723,5
724,5
725,0
726,5
727,0
728,5
729,5
730,0
731,5
732,0
733,5
734,0
735,0
736,5
737,0
738,0
739,0
740,0
741,5
742,5
743,5
744,5
745,5
746,0
747,5
748,0
749,0
750,0
751,5
752,0
753,0
754,0
755,0
756,0
757,5
758,5
759,5
760,0
761,5
762,0
763,0
764,5
765,5
766,0
767,5
768,5
769,5
770,5
771,0
772,5
773,5
774,5
775,5
776,5
777,5
778,5
779,0
780,0
781,5
782,0
783,5
784,5
785,5
786,0
787,0
788,0
789,0
790,5
791,0
792,5
793,5
794,0
795,0
796,5
797,0
798,0
799,0
800,0
801,0
802,5
803,0
804,0
805,0
806,5
807,5
808,0
809,0
810,0
811,0
812,5
813,5
814,5
815,0
816,0
817,0
818,5
819,0
820,5
821,5
822,0
823,5
824,5
825,5
826,5
827,0
828,5
829,5
830,5
831,5
832,0
833,5
834,5
835,0
836,5
837,5
838,5
839,5
840,0
841,0
842,0
843,5
844,5
845,0
846,5
847,5
848,0
849,5
850,5
851,5
852,5
853,5
854,5
855,0
856,5
857,5
858,5
859,0
860,5
861,5
862,0
863,0
864,0
865,0
866,0
867,5
868,0
869,5
870,5
871,0
872,0
873,5
874,5
875,0
876,0
877,0
878,0
879,0
880,0
881,0
882,0
883,0
884,0
885,5
886,0
887,0
888,0
889,5
890,0
891,0
892,5
893,0
894,5
895,0
896,0
897,0
898,0
899,5
900,0
901,5
902,5
903,0
904,5
905,0
906,0
907,0
908,0
909,0
910,5
911,0
912,0
913,0
914,0
915,0
916,5
917,5
918,5
919,5
920,5
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,5
930,5
931,0
932,5
933,0
934,5
935,0
936,5
937,5
938,5
939,0
940,5
941,0
942,5
943,5
944,0
945,0
946,5
947,5
948,5
949,0
950,5
951,5
952,0
953,5
954,0
955,5
956,5
957,5
958,0
959,0
960,0
961,0
962,5
963,0
964,0
965,0
966,0
967,5
968,5
969,5
970,5
971,5
972,5
973,5
974,0
975,5
976,5
977,5
978,0
979,0
980,5
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,5
989,0
990,0
991,5
992,0
993,5
994,0
995,0
996,0
997,5
998,0
999,0
1000,0
1001,5
1002,0
1003,0
1004,0
1005,5
1006,0
1007,5
1008,5
1009,5
1010,0
1011,5
1012,0
1013,0
1014,0
1015,5
1016,0
1017,5
1018,0
1019,0
1020,5
1021,0
1022,5
1023,5
1024,5
1025,5
1026,5
1027,0
1028,5
1029,5
1030,0
1031,5
1032,0
1033,5
1034,5
1035,5
1036,5
1037,5
1038,0
1039,0
1040,5
1041,5
1042,0
1043,5
1044,0
1045,0
1046,0
1047,5
1048,0
1049,5
1050,0
1051,0
1052,5
1053,5
1054,0
1055,0
1056,5
1057,5
1058,5
1059,5
1060,0
1061,0
1062,0
1063,0
1064,5
1065,5
1066,0
1067,0
1068,0
1069,5
1070,5
1071,0
1072,5
1073,0
1074,5
1075,0
1076,5
1077,0
1078,0
1079,0
1080,5
1081,0
1082,0
1083,5
1084,5
1085,5
1086,5
1087,5
1088,5
1089,5
1090,5
1091,5
1092,5
1093,0
1094,5
1095,5
1096,5
1097,5
1098,5
1099,5
1100,5
1101,5
1102,5
1103,5
1104,5
1105,0
1106,0
1107,5
1108,0
1109,5
1110,0
1111,5
1112,5
1113,0
1114,5
1115,0
1116,0
1117,5
1118,0
1119,0
1120,0
1121,5
1122,0
1123,0
1124,5
1125,5
1126,5
1127,5
1128,5
1129,5
1130,0
1131,0
1132,5
1133,5
1134,0
1135,0
1136,5
1137,5
1138,0
1139,5
1140,5
1141,5
1142,5
1143,5
1144,0
1145,0
1146,0
1147,0
1148,5
1149,0
1150,5
1151,0
1152,0
1153,0
1154,0
1155,5
1156,5
1157,0
1158,5
1159,5
1160,5
1161,0
1162,0
1163,5
1164,5
1165,5
1166,5
1167,0
1168,5
1169,5
1170,5
1171,5
1172,0
1173,0
1174,0
1175,5
1176,0
1177,5
1178,5
1179,5
1180,5
1181,0
1182,5
1183,0
1184,0
1185,0
1186,0
1187,0
1188,0
1189,0
1190,0
1191,5
1192,5
1193,5
1194,0
1195,0
1196,5
1197,5
1198,5
1199,5
1200,0
1201,5
1202,0
1203,5
1204,0
1205,5
1206,0
1207,5
1208,0
1209,5
1210,0
1211,5
1212,5
1213,5
1214,0
1215,5
1216,0
1217,0
1218,0
1219,5
1220,5
1221,0
1222,5
1223,0
1224,0
1225,0
1226,5
1227,5
1228,5
1229,5
1230,0
1231,0
1232,5
1233,0
1234,5
1235,0
1236,0
1237,5
1238,0
1239,0
1240,5
1241,5
1242,0
1243,5
1244,0
1245,5
1246,5
1247,5
1248,5
1249,0
1250,5
1251,0
1252,5
1253,5
1254,5
1255,5
1256,5
1257,5
1258,5
1259,5
1260,0
1261,0
1262,5
1263,5
1264,0
1265,5
1266,0
1267,0
1268,5
1269,5
1270,0
1271,5
1272,5
1273,0
1274,5
1275,5
1276,5
1277,5
1278,0
1279,0
1280,0
1281,1
1282,5
1283,5
1284,5
1285,5
1286,0
1287,5
1288,0
1289,5
1290,5
1291,5
1292,5
1293,5
1294,0
1295,5
1296,0
1297,0
1298,5
1299,5
1300,5
1301,5
1302,0
1303,0
1304,5
1305,5
1306,0
1307,5
1308,5
1309,5
1310,5
1311,5
1312,0
1313,5
1314,5
1315,0
1316,5
1317,5
1318,0
1319,5
1320,0
1321,5
1322,0
1323,5
1324,5
1325,5
1326,0
1327,0
1328,0
1329,0
1330,5
1331,5
1332,0
1333,0
1334,0
1335,5
1336,5
1337,0
1338,5
1339,0
1340,0
1341,5
1342,5
1343,5
1344,0
1345,5
1346,5
1347,0
1348,5
1349,5
1350,0
1351,5
1352,0
1353,5
1354,5
1355,5
1356,0
1357,5
1358,5
1359,0
1360,5
1361,5
1362,0
1363,0
1364,0
1365,5
1366,5
1367,0
1368,5
1369,0
1370,0
1371,5
1372,5
1373,0
1374,5
1375,0
1376,5
1377,0
1378,5
1379,0
1380,5
1381,5
1382,0
1383,0
1384,1
1385,0
1386,0
1387,5
1388,5
1389,5
1390,0
1391,0
1392,0
1393,0
1394,0
1395,5
1396,0
1397,5
1398,0
1399,0
1400,5
1401,5
1402,5
1403,5
1404,5
1405,5
1406,5
1407,0
1408,0
1409,5
1410,0
1411,0
1412,5
1413,5
1414,0
1415,5
1416,0
1417,0
1418,5
1419,5
1420,5
1421,0
1422,0
1423,0
1424,5
1425,5
1426,5
1427,5
1428,0
1429,5
1430,0
1431,0
1432,5
1433,0
1434,0
1435,5
1436,5
1437,0
1438,5
1439,5
1440,0
1441,5
1442,0
1443,0
1444,5
1445,0
1446,0
1447,5
1448,5
1449,5
1450,0
1451,5
1452,5
1453,0
1454,5
1455,5
1456,0
1457,5
1458,5
1459,0
1460,5
1461,5
1462,5
1463,0
1464,0
1465,5
1466,5
1467,0
1468,5
1469,5
1470,0
1471,0
1472,0
1473,5
1474,0
1475,5
1476,0
1477,5
1478,5
1479,5
1480,5
1481,0
1482,5
1483,0
1484,5
1485,0
1486,0
1487,0
1488,5
1489,5
1490,5
1491,0
1492,5
1493,0
1494,0
1495,0
1496,5
1497,0
1498,5
1499,5
1500,0
1501,5
1502,0
1503,5
1504,0
1505,0
1506,5
1507,0
1508,5
1509,5
1510,0
1511,0
1512,0
1513,0
1514,0
1515,5
1516,0
1517,5
1518,5
1519,5
1520,5
1521,5
1522,5
1523,0
1524,0
1525,5
1526,0
1527,0
1528,5
1529,5
1530,0
1531,5
1532,5
1533,5
1534,5
1535,5
1536,0
1537,5
1538,5
1539,0
1540,0
1541,0
1542,5
1543,0
1544,5
1545,0
1546,5
1547,0
1548,5
1549,5
1550,5
1551,5
1552,5
1553,5
1554,5
1555,5
1556,0
1557,0
1558,0
1559,5
1560,0
1561,5
1562,0
1563,0
1564,5
1565,5
1566,5
1567,5
1568,5
1569,5
1570,5
1571,0
1572,0
1573,5
1574,0
1575,5
1576,0
1577,5
1578,5
1579,5
1580,5
1581,5
1582,0
1583,0
1584,0
1585,0
1586,5
1587,5
1588,5
1589,5
1590,0
1591,5
1592,0
1593,5
1594,0
1595,5
1596,0
1597,0
1598,0
1599,5
1600,0
1601,0
1602,5
1603,0
1604,0
1605,0
1606,5
1607,5
1608,0
1609,5
1610,0
1611,0
1612,0
1613,0
1614,5
1615,5
1616,5
1617,0
1618,0
1619,0
1620,5
1621,0
1622,5
1623,0
1624,0
1625,5
1626,5
1627,5
1628,0
1629,5
1630,0
1631,5
1632,5
1633,5
1634,0
1635,0
1636,0
1637,5
1638,5
1639,5
1640,5
1641,5
1642,5
1643,0
1644,5
1645,5
1646,5
1647,0
1648,0
1649,0
1650,5
1651,0
1652,5
1653,0
1654,5
1655,5
1656,5
1657,0
1658,0
1659,5
1660,0
1661,0
1662,5
1663,0
1664,5
1665,5
1666,0
1667,0
1668,5
1669,0
1670,0
1671,5
1672,5
1673,5
1674,0
1675,5
1676,5
1677,0
1678,5
1679,5
1680,0
1681,5
1682,0
1683,5
1684,5
1685,5
1686,5
1687,0
1688,5
1689,5
1690,5
1691,5
1692,0
1693,5
1694,5
1695,5
1696,0
1697,5
1698,5
1699,5
1700,5
1701,0
1702,0
1703,5
1704,5
1705,5
1706,5
1707,5
1708,0
1709,5
1710,0
1711,0
1712,5
1713,5
1714,5
1715,5
1716,0
1717,5
1718,5
1719,0
1720,5
1721,5
1722,5
1723,0
1724,0
1725,5
1726,0
1727,0
1728,0
1729,5
1730,5
1731,5
1732,0
1733,0
1734,5
1735,0
1736,0
1737,5
1738,0
1739,0
1740,0
1741,0
1742,0
1743,5
1744,0
1745,5
1746,5
1747,5
1748,0
1749,0
1750,5
1751,5
1752,5
1753,5
1754,0
1755,0
1756,0
1757,0
1758,0
1759,0
1760,5
1761,0
1762,0
1763,5
1764,0
1765,0
1766,5
1767,5
1768,0
1769,0
1770,0
1771,0
1772,0
1773,5
1774,5
1775,5
1776,0
1777,5
1778,0
1779,5
1780,0
1781,5
1782,5
1783,0
1784,0
1785,5
1786,0
1787,5
1788,5
1789,0
1790,5
1791,0
1792,5
1793,0
1794,5
1795,0
1796,0
1797,5
1798,0
1799,5
1800,0
1801,5
1802,0
1803,0
1804,0
1805,0
1806,5
1807,0
1808,5
1809,4
1810,0
1811,0
1812,5
1813,5
1814,0
1815,5
1816,5
1817,5
1818,5
1819,0
1820,5
1821,5
1822,5
1823,0
1824,5
1825,0
1826,5
1827,5
1828,5
1829,0
1830,0
1831,5
1832,0
1833,5
1834,5
1835,0
1836,5
1837,0
1838,0
1839,0
1840,0
1841,0
1842,5
1843,5
1844,5
1845,5
1846,0
1847,0
1848,0
1849,5
1850,0
1851,0
1852,0
1853,5
1854,5
1855,0
1856,0
1857,0
1858,5
1859,5
1860,5
1861,5
1862,0
1863,15
1864,5
1865,5
1866,0
1867,5
1868,5
1869,5
1870,5
1871,5
1872,5
1873,5
1874,5
1875,5
1876,5
1877,0
1878,0
1879,5
1880,5
1881,0
1882,0
1883,5
1884,5
1885,0
1886,5
1887,5
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,5
1895,5
1896,0
1897,0
1898,5
1899,5
1900,5
1901,0
1902,0
1903,0
1904,5
1905,5
1906,5
1907,0
1908,0
1909,5
1910,5
1911,5
1912,5
1913,5
1914,0
1915,5
1916,0
1917,5
1918,5
1919,0
1920,0
1921,5
1922,5
1923,5
1924,0
1925,0
1926,5
1927,0
1928,5
1929,5
1930,0
1931,0
1932,5
1933,0
1934,5
1935,5
1936,0
1937,5
1938,5
1939,0
1940,0
1941,5
1942,0
1943,5
1944,0
1945,5
1946,5
1947,0
1948,5
1949,5
1950,5
1951,5
1952,0
1953,0
1954,5
1955,5
1956,5
1957,5
1958,0
1959,0
1960,5
1961,5
1962,5
1963,5
1964,5
1965,0
1966,5
1967,5
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,5
1975,5
1976,0
1977,0
1978,0
1979,0
1980,5
1981,5
1982,0
1983,5
1984,0
1985,0
1986,0
1987,5
1988,5
1989,0
1990,5
1991,0
1992,5
1993,0
1994,5
1995,5
1996,5
1997,0
1998,5
1999,0
2000,5
2001,0
2002,5
2003,0
2004,0
2005,0
2006,0
2007,5
2008,5
2009,5
2010,5
2011,5
2012,0
2013,0
2014,5
2015,5
2016,5
2017,0
2018,0
2019,5
2020,0
2021,0
2022,5
2023,0
2024,5
2025,5
2026,0
2027,0
2028,0
2029,5
2030,0
2031,5
2032,0
2033,5
2034,5
2035,0
2036,0
2037,5
2038,5
2039,0
2040,0
2041,5
2042,5
2043,0
2044,5
2045,0
2046,0
2047,5
2048,0
2049,0
2050,5
2051,0
2052,0
2053,0
2054,5
2055,0
2056,5
2057,0
2058,0
2059,5
2060,0
2061,5
2062,0
2063,5
2064,5
2065,0
2066,5
2067,0
2068,5
2069,5
2070,5
2071,0
2072,0
2073,5
2074,0
2075,5
2076,5
2077,0
2078,5
2079,0
2080,5
2081,0
2082,0
2083,0
2084,0
2085,5
2086,0
2087,0
2088,5
2089,5
2090,0
2091,5
2092,5
2093,0
2094,0
2095,5
2096,5
2097,0
2098,5
2099,5
2100,5
2101,0
2102,5
2103,0
2104,5
2105,5
2106,0
2107,0
2108,0
2109,0
2110,0
2111,5
2112,0
2113,0
2114,0
2115,5
2116,5
2117,0
2118,5
2119,5
2120,5
2121,5
2122,0
2123,5
2124,5
2125,0
2126,5
2127,0
2128,5
2129,5
2130,0
2131,0
2132,5
2133,0
2134,5
2135,5
2136,5
2137,0
2138,0
2139,5
2140,0
2141,5
2142,5
2143,5
2144,5
2145,5
2146,0
2147,0
2148,0
2149,0
2150,0
2151,0
2152,0
2153,5
2154,5
2155,0
2156,0
2157,0
2158,0
2159,5
2160,5
2161,5
2162,5
2163,5
2164,5
2165,5
2166,0
2167,5
2168,0
2169,5
2170,5
2171,5
2172,5
2173,5
2174,5
2175,5
2176,5
2177,0
2178,5
2179,0
2180,0
2181,0
2182,0
2183,5
2184,0
2185,5
2186,0
2187,5
2188,5
2189,0
2190,5
2191,5
2192,0
2193,0
2194,5
2195,0
2196,5
2197,0
2198,5
2199,0
2200,0
2201,5
2202,5
2203,5
2204,0
2205,0
2206,0
2207,0
2208,5
2209,5
2210,0
2211,0
2212,5
2213,0
2214,5
2215,5
2216,5
2217,0
2218,0
2219,5
2220,5
2221,0
2222,5
2223,5
2224,5
2225,5
2226,5
2227,5
2228,5
2229,0
2230,5
2231,0
2232,5
2233,0
2234,5
2235,5
2236,0
2237,5
2238,5
2239,5
2240,0
2241,0
2242,5
2243,5
2244,5
2245,5
2246,0
2247,0
2248,0
2249,0
2250,0
2251,5
2252,5
2253,5
2254,5
2255,5
2256,0
2257,5
2258,0
2259,0
2260,5
2261,0
2262,0
2263,5
2264,0
2265,0
2266,0
2267,5
2268,0
2269,0
2270,0
2271,5
2272,5
2273,0
2274,5
2275,0
2276,5
2277,0
2278,0
2279,5
2280,5
2281,5
2282,0
2283,5
2284,5
2285,0
2286,5
2287,0
2288,5
2289,0
2290,5
2291,0
2292,0
2293,0
2294,0
2295,5
2296,5
2297,5
2298,5
2299,0
2300,5
2301,0
2302,5
2303,0
2304,5
2305,5
2306,0
2307,5
2308,5
2309,5
2310,0
2311,0
2312,5
2313,5
2314,0
2315,5
2316,0
2317,5
2318,5
2319,5
2320,5
2321,0
2322,5
2323,0
2324,5
2325,0
2326,0
2327,5
2328,0
2329,5
2330,0
2331,0
2332,0
2333,5
2334,0
2335,5
2336,0
2337,5
2338,5
2339,5
2340,0
2341,5
2342,5
2343,0
2344,0
2345,0
2346,5
2347,0
2348,0
2349,0
2350,0
2351,0
2352,5
2353,0
2354,5
2355,5
2356,5
2357,0
2358,0
2359,5
2360,5
2361,5
2362,0
2363,5
2364,0
2365,0
2366,5
2367,5
2368,0
2369,5
2370,0
2371,0
2372,5
2373,5
2374,5
2375,5
2376,0
2377,5
2378,5
2379,5
2380,5
2381,0
2382,5
2383,5
2384,0
2385,0
2386,0
2387,5
2388,0
2389,0
2390,0
2391,0
2392,0
2393,5
2394,0
2395,0
2396,5
2397,5
2398,0
2399,0
2400,5
2401,5
2402,5
2403,0
2404,5
2405,0
2406,5
2407,0
2408,5
2409,0
2410,0
2411,5
2412,5
2413,0
2414,0
2415,0
2416,5
2417,0
2418,0
2419,0
2420,5
2421,0
2422,5
2423,0
2424,5
2425,0
2426,5
2427,5
2428,0
2429,0
2430,5
2431,0
2432,0
2433,5
2434,5
2435,5
2436,5
2437,0
2438,0
2439,5
2440,5
2441,0
2442,5
2443,5
2444,5
2445,0
2446,0
2447,0
2448,0
2449,0
2450,5
2451,0
2452,5
2453,5
2454,5
2455,0
2456,5
2457,5
2458,0
2459,0
2460,0
2461,0
2462,0
2463,5
2464,5
2465,0
2466,5
2467,0
2468,0
2469,0
2470,5
2471,0
2472,5
2473,0
2474,5
2475,5
2476,5
2477,5
2478,0
2479,5
2480,0
2481,0
2482,5
2483,5
2484,0
2485,5
2486,5
2487,0
2488,5
2489,0
2490,0
2491,5
2492,0
2493,5
2494,5
2495,5
2496,5
2497,0
2498,5
2499,5
2500,0
2501,0
2502,5
2503,5
2504,0
2505,0
2506,5
2507,5
2508,0
2509,5
2510,0
2511,5
2512,0
2513,5
2514,0
2515,0
2516,0
2517,0
2518,0
2519,5
2520,0
2521,5
2522,5
2523,5
2524,5
2525,0
2526,5
2527,5
2528,0
2529,0
2530,5
2531,0
2532,0
2533,5
2534,0
2535,5
2536,5
2537,5
2538,0
2539,0
2540,5
2541,0
2542,0
2543,0
2544,5
2545,0
2546,0
2547,0
2548,5
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,5
2556,5
2557,5
2558,0
2559,5
2560,0
2561,5
2562,0
2563,0
2564,0
2565,5
2566,5
2567,5
2568,5
2569,5
2570,5
2571,5
2572,0
2573,0
2574,0
2575,0
2576,0
2577,5
2578,0
2579,0
2580,5
2581,0
2582,5
2583,5
2584,5
2585,5
2586,0
2587,0
2588,5
2589,0
2590,0
2591,0
2592,5
2593,0
2594,0
2595,5
2596,5
2597,5
2598,5
2599,5
2600,5
2601,0
2602,5
2603,5
2604,0
2605,5
2606,0
2607,5
2608,5
2609,5
2610,0
2611,0
2612,0
2613,5
2614,0
2615,5
2616,0
2617,5
2618,5
2619,5
2620,5
2621,0
2622,0
2623,0
2624,0
2625,0
2626,0
2627,0
2628,5
2629,0
2630,0
2631,5
2632,5
2633,5
2634,5
2635,5
2636,5
2637,5
2638,5
2639,5
2640,0
2641,5
2642,5
2643,5
2644,5
2645,0
2646,5
2647,5
2648,0
2649,0
2650,5
2651,5
2652,5
2653,5
2654,5
2655,0
2656,5
2657,5
2658,5
2659,0
2660,5
2661,0
2662,5
2663,0
2664,0
2665,5
2666,5
2667,5
2668,0
2669,0
2670,0
2671,0
2672,0
2673,5
2674,0
2675,0
2676,0
2677,5
2678,0
2679,0
2680,5
2681,0
2682,5
2683,0
2684,0
2685,5
2686,0
2687,5
2688,0
2689,0
2690,0
2691,0
2692,5
2693,5
2694,5
2695,5
2696,0
2697,0
2698,5
2699,5
2700,0
2701,5
2702,0
2703,5
2704,5
2705,0
2706,0
2707,5
2708,5
2709,5
2710,0
2711,0
2712,5
2713,5
2714,0
2715,5
2716,0
2717,5
2718,0
2719,0
2720,0
2721,5
2722,0
2723,5
2724,5
2725,0
2726,0
2727,0
2728,0
2729,5
2730,0
2731,0
2732,5
2733,5
2734,0
2735,5
2736,5
2737,5
2738,5
2739,5
2740,0
2741,5
2742,5
2743,5
2744,0
2745,0
2746,5
2747,0
2748,5
2749,5
2750,0
2751,0
2752,5
2753,0
2754,5
2755,0
2756,0
2757,0
2758,0
2759,0
2760,5
2761,5
2762,0
2763,0
2764,0
2765,0
2766,0
2767,0
2768,5
2769,5
2770,5
2771,5
2772,5
2773,5
2774,0
2775,5
2776,0
2777,5
2778,0
2779,5
2780,0
2781,0
2782,0
2783,0
2784,0
2785,5
2786,5
2787,0
2788,5
2789,5
2790,5
2791,5
2792,5
2793,5
2794,0
2795,5
2796,5
2797,0
2798,5
2799,5
2800,5
2801,0
2802,0
2803,5
2804,5
2805,0
2806,5
2807,5
2808,0
2809,5
2810,0
2811,0
2812,5
2813,0
2814,0
2815,5
2816,5
2817,5
2818,0
2819,5
2820,5
2821,0
2822,5
2823,0
2824,5
2825,5
2826,5
2827,0
2828,5
2829,5
2830,0
2831,5
2832,0
2833,0
2834,0
2835,5
2836,5
2837,5
2838,0
2839,5
2840,0
2841,0
2842,0
2843,0
2844,0
2845,0
2846,5
2847,5
2848,0
2849,0
2850,5
2851,0
2852,5
2853,5
2854,0
2855,5
2856,0
